study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2011,Q243.02,pfs013
soep-is,soep-is-2011,Q243.02,pfs012
soep-is,soep-is-2011,Q243.03,pfs023
soep-is,soep-is-2011,Q243.03,pfs022
soep-is,soep-is-2011,Q243.04,pfs033
soep-is,soep-is-2011,Q243.04,pfs032
soep-is,soep-is-2011,Q243.05,pfs113
soep-is,soep-is-2011,Q243.05,pfs112
soep-is,soep-is-2011,Q243.06,pfs043
soep-is,soep-is-2011,Q243.06,pfs042
soep-is,soep-is-2011,Q243.07,pfs053
soep-is,soep-is-2011,Q243.07,pfs052
soep-is,soep-is-2011,Q243.08,pfs063
soep-is,soep-is-2011,Q243.08,pfs062
soep-is,soep-is-2011,Q243.09,pfs073
soep-is,soep-is-2011,Q243.09,pfs072
soep-is,soep-is-2011,Q243.10,pfs083
soep-is,soep-is-2011,Q243.10,pfs082
soep-is,soep-is-2011,Q243.11,pfs093
soep-is,soep-is-2011,Q243.11,pfs092
soep-is,soep-is-2011,Q243.12,pfs123
soep-is,soep-is-2011,Q243.12,pfs122
soep-is,soep-is-2011,Q243.13,pfs133
soep-is,soep-is-2011,Q243.13,pfs132
soep-is,soep-is-2011,Q243.14,pfs103
soep-is,soep-is-2011,Q243.14,pfs102
soep-is,soep-is-2011,Q244,pzule1
soep-is,soep-is-2011,Q245,pzule2
soep-is,soep-is-2012-aufwuchs,Wum1,wuma1
soep-is,soep-is-2012-aufwuchs,Wum2,wuma2
soep-is,soep-is-2012-aufwuchs,Wum3,wuma3
soep-is,soep-is-2012-aufwuchs,Wum5,wuma5
soep-is,soep-is-2012-aufwuchs,Wum6,wuma6
soep-is,soep-is-2012-aufwuchs,Wum7,wuma7
soep-is,soep-is-2012-aufwuchs,A000C,lsex
soep-is,soep-is-2012-aufwuchs,A000C,lgeb
soep-is,soep-is-2012-aufwuchs,A000C,lgebmo
soep-is,soep-is-2012-aufwuchs,Q5,hh
soep-is,soep-is-2012-aufwuchs,Q7,q006
soep-is,soep-is-2012-aufwuchs,Q9,hwj
soep-is,soep-is-2012-aufwuchs,Q9,hwm
soep-is,soep-is-2012-aufwuchs,Q10,hhtyp
soep-is,soep-is-2012-aufwuchs,Q11,hheim
soep-is,soep-is-2012-aufwuchs,Q12,hwohn09
soep-is,soep-is-2012-aufwuchs,Q13.1972,hwohn09a
soep-is,soep-is-2012-aufwuchs,Q13.1981,hwohn09a
soep-is,soep-is-2012-aufwuchs,Q13.1991,hwohn09a
soep-is,soep-is-2012-aufwuchs,Q13.2001,hwohn09a
soep-is,soep-is-2012-aufwuchs,Q13.2011,hwohn09a
soep-is,soep-is-2012-aufwuchs,Q14,hqm
soep-is,soep-is-2012-aufwuchs,Q18,hm01
soep-is,soep-is-2012-aufwuchs,Q19,hm04
soep-is,soep-is-2012-aufwuchs,Q19,hm05
soep-is,soep-is-2012-aufwuchs,Q20,hm06
soep-is,soep-is-2012-aufwuchs,Q21,hm09
soep-is,soep-is-2012-aufwuchs,Q22,hm10
soep-is,soep-is-2012-aufwuchs,Q22,hm11
soep-is,soep-is-2012-aufwuchs,Q23,hzahl
soep-is,soep-is-2012-aufwuchs,Q24,he01
soep-is,soep-is-2012-aufwuchs,Q2501,he02
soep-is,soep-is-2012-aufwuchs,Q2502,hzahl1
soep-is,soep-is-2012-aufwuchs,Q26,he03
soep-is,soep-is-2012-aufwuchs,Q27,he05
soep-is,soep-is-2012-aufwuchs,Q28,he06
soep-is,soep-is-2012-aufwuchs,Q29,he07
soep-is,soep-is-2012-aufwuchs,Q30,hverm1
soep-is,soep-is-2012-aufwuchs,Q31,hverm2
soep-is,soep-is-2012-aufwuchs,Q32A,hverm3
soep-is,soep-is-2012-aufwuchs,Q32B,hverm4
soep-is,soep-is-2012-aufwuchs,Q33,hkred1
soep-is,soep-is-2012-aufwuchs,Q34,hkred2
soep-is,soep-is-2012-aufwuchs,Q3402,fm01
soep-is,soep-is-2012-aufwuchs,Q35,hwa
soep-is,soep-is-2012-aufwuchs,Q36,hzins1
soep-is,soep-is-2012-aufwuchs,Q36,hzins1
soep-is,soep-is-2012-aufwuchs,Q37,hzins2
soep-is,soep-is-2012-aufwuchs,Q38,hd x
soep-is,soep-is-2012-aufwuchs,Q38,hdkg1
soep-is,soep-is-2012-aufwuchs,Q38,hdkz1
soep-is,soep-is-2012-aufwuchs,Q38,hdag1
soep-is,soep-is-2012-aufwuchs,Q38,hdpg1
soep-is,soep-is-2012-aufwuchs,Q38,hdsh1
soep-is,soep-is-2012-aufwuchs,Q38,hdgs1
soep-is,soep-is-2012-aufwuchs,Q38,hdwg1
soep-is,soep-is-2012-aufwuchs,Q39,hdkg2
soep-is,soep-is-2012-aufwuchs,Q40,hdkg3
soep-is,soep-is-2012-aufwuchs,Q41,hdkz2
soep-is,soep-is-2012-aufwuchs,Q42,hdag2
soep-is,soep-is-2012-aufwuchs,Q43,hdpg2
soep-is,soep-is-2012-aufwuchs,Q44,hdsh2
soep-is,soep-is-2012-aufwuchs,Q45,hdgs2
soep-is,soep-is-2012-aufwuchs,Q46,hdwg2
soep-is,soep-is-2012-aufwuchs,Q47,hnetto
soep-is,soep-is-2012-aufwuchs,Q47,hnetto
soep-is,soep-is-2012-aufwuchs,Q47N1,znettox1
soep-is,soep-is-2012-aufwuchs,Q47N2,znettox2
soep-is,soep-is-2012-aufwuchs,Q47N3,znettox3
soep-is,soep-is-2012-aufwuchs,Q47N4,znettox4
soep-is,soep-is-2012-aufwuchs,Q47N5,znettox5
soep-is,soep-is-2012-aufwuchs,Q48,hspar1
soep-is,soep-is-2012-aufwuchs,Q48,hspar2
soep-is,soep-is-2012-aufwuchs,Q24530,fm02
soep-is,soep-is-2012-aufwuchs,Q24531,fm03
soep-is,soep-is-2012-aufwuchs,Q24532,fm04
soep-is,soep-is-2012-aufwuchs,Q49,hpfleg
soep-is,soep-is-2012-aufwuchs,Q50,hpl
soep-is,soep-is-2012-aufwuchs,Q51,q051
soep-is,soep-is-2012-aufwuchs,Q52,pzuf01
soep-is,soep-is-2012-aufwuchs,Q52,pzuf20
soep-is,soep-is-2012-aufwuchs,Q52,pzuf02
soep-is,soep-is-2012-aufwuchs,Q52,pzuf04
soep-is,soep-is-2012-aufwuchs,Q52,pzuf05
soep-is,soep-is-2012-aufwuchs,Q52,pzuf07
soep-is,soep-is-2012-aufwuchs,Q52,pzuf08
soep-is,soep-is-2012-aufwuchs,Q52,pzuf13
soep-is,soep-is-2012-aufwuchs,Q52,gm0101
soep-is,soep-is-2012-aufwuchs,Q52,gm0102
soep-is,soep-is-2012-aufwuchs,Q52,gm0103
soep-is,soep-is-2012-aufwuchs,Q52,gm0104
soep-is,soep-is-2012-aufwuchs,Q52,gm0105
soep-is,soep-is-2012-aufwuchs,Q52,gm0106
soep-is,soep-is-2012-aufwuchs,Q52,gm0107
soep-is,soep-is-2012-aufwuchs,Q52,gm0108
soep-is,soep-is-2012-aufwuchs,Q53,pgef1
soep-is,soep-is-2012-aufwuchs,Q53,pgef2
soep-is,soep-is-2012-aufwuchs,Q53,pgef3
soep-is,soep-is-2012-aufwuchs,Q53,pgef4
soep-is,soep-is-2012-aufwuchs,Q23624,prisk
soep-is,soep-is-2012-aufwuchs,Q23603,pwich1
soep-is,soep-is-2012-aufwuchs,Q23603,pwich2
soep-is,soep-is-2012-aufwuchs,Q23603,pwich3
soep-is,soep-is-2012-aufwuchs,Q23603,pwich4
soep-is,soep-is-2012-aufwuchs,Q23603,pwich5
soep-is,soep-is-2012-aufwuchs,Q23603,pwich6
soep-is,soep-is-2012-aufwuchs,Q23603,pwich7
soep-is,soep-is-2012-aufwuchs,Q23603,pwich8
soep-is,soep-is-2012-aufwuchs,Q23603,pwich9
soep-is,soep-is-2012-aufwuchs,Q58,ppol1
soep-is,soep-is-2012-aufwuchs,Q59,ppol2
soep-is,soep-is-2012-aufwuchs,Q60,ppol3
soep-is,soep-is-2012-aufwuchs,Q60,ppolso
soep-is,soep-is-2012-aufwuchs,Q67,lsta1
soep-is,soep-is-2012-aufwuchs,Q68,lsta2
soep-is,soep-is-2012-aufwuchs,Q69,lzug01
soep-is,soep-is-2012-aufwuchs,Q70,lsta1a
soep-is,soep-is-2012-aufwuchs,Q71,lpnat
soep-is,soep-is-2012-aufwuchs,Q72,lsta3
soep-is,soep-is-2012-aufwuchs,Q24588,gm02
soep-is,soep-is-2012-aufwuchs,Q24589,gm0301
soep-is,soep-is-2012-aufwuchs,Q24589,gm0302
soep-is,soep-is-2012-aufwuchs,Q24589,gm0303
soep-is,soep-is-2012-aufwuchs,Q24589,gm03ka
soep-is,soep-is-2012-aufwuchs,Q73,l07
soep-is,soep-is-2012-aufwuchs,Q74,pp1a
soep-is,soep-is-2012-aufwuchs,Q75,ppnam
soep-is,soep-is-2012-aufwuchs,Q76,ppja
soep-is,soep-is-2012-aufwuchs,Q77,pp2a
soep-is,soep-is-2012-aufwuchs,Q78,ppleb1a
soep-is,soep-is-2012-aufwuchs,Q79,ppleba
soep-is,soep-is-2012-aufwuchs,Q80,pplebja
soep-is,soep-is-2012-aufwuchs,Q81,pehe1a
soep-is,soep-is-2012-aufwuchs,Q81b,pehe2a
soep-is,soep-is-2012-aufwuchs,Q81c,fm14
soep-is,soep-is-2012-aufwuchs,Q83,pp1b
soep-is,soep-is-2012-aufwuchs,Q84,ppjb
soep-is,soep-is-2012-aufwuchs,Q85,ppendb
soep-is,soep-is-2012-aufwuchs,Q86,ppend2b
soep-is,soep-is-2012-aufwuchs,Q87,ppleb1b
soep-is,soep-is-2012-aufwuchs,Q88,ppleb2b
soep-is,soep-is-2012-aufwuchs,Q89,ppleb3b
soep-is,soep-is-2012-aufwuchs,Q89,ppleb4b
soep-is,soep-is-2012-aufwuchs,Q90,pehe1b
soep-is,soep-is-2012-aufwuchs,Q91,pehe2b
soep-is,soep-is-2012-aufwuchs,Q92,pehe3b
soep-is,soep-is-2012-aufwuchs,Q93,pehe4b
soep-is,soep-is-2012-aufwuchs,Q94,pehe1e
soep-is,soep-is-2012-aufwuchs,Q95,pehe2e
soep-is,soep-is-2012-aufwuchs,Q96,pehe5e
soep-is,soep-is-2012-aufwuchs,Q97,pehe6e
soep-is,soep-is-2012-aufwuchs,Q98,pehe7e
soep-is,soep-is-2012-aufwuchs,Q99_Q100,lgesch2
soep-is,soep-is-2012-aufwuchs,Q99_Q100,lgesch3
soep-is,soep-is-2012-aufwuchs,Q99_Q100,lgesch1
soep-is,soep-is-2012-aufwuchs,Q99_Q100,lgeka
soep-is,soep-is-2012-aufwuchs,LQ99_Q100R4,lgesch5
soep-is,soep-is-2012-aufwuchs,LQ99_Q100R4,lgesch6
soep-is,soep-is-2012-aufwuchs,LQ99_Q100R4,lgesch7
soep-is,soep-is-2012-aufwuchs,LQ99_Q100R4,lgesch8
soep-is,soep-is-2012-aufwuchs,LQ99_Q100R4,lgeka
soep-is,soep-is-2012-aufwuchs,Q24568,sim01
soep-is,soep-is-2012-aufwuchs,Q24567,sim02
soep-is,soep-is-2012-aufwuchs,Q111,lkh03
soep-is,soep-is-2012-aufwuchs,Q111,lkh04
soep-is,soep-is-2012-aufwuchs,Q111,lkh05
soep-is,soep-is-2012-aufwuchs,Q111,lkh06
soep-is,soep-is-2012-aufwuchs,Q111,lkh07
soep-is,soep-is-2012-aufwuchs,Q111,lkh08
soep-is,soep-is-2012-aufwuchs,Q111,lkh09
soep-is,soep-is-2012-aufwuchs,Q111,lkh10
soep-is,soep-is-2012-aufwuchs,Q111,lkhka
soep-is,soep-is-2012-aufwuchs,Q112,lwied
soep-is,soep-is-2012-aufwuchs,Q113,l2wohn1
soep-is,soep-is-2012-aufwuchs,Q114,l2wohn3
soep-is,soep-is-2012-aufwuchs,VOR_ADAPT,vor_adapt
soep-is,soep-is-2012-aufwuchs,G1001,g1001
soep-is,soep-is-2012-aufwuchs,G1002,g1002
soep-is,soep-is-2012-aufwuchs,G1003,g1003
soep-is,soep-is-2012-aufwuchs,G1004,g1004
soep-is,soep-is-2012-aufwuchs,G1005,g1005
soep-is,soep-is-2012-aufwuchs,G1006,g1006
soep-is,soep-is-2012-aufwuchs,G1007,g1007
soep-is,soep-is-2012-aufwuchs,G1008,g1008
soep-is,soep-is-2012-aufwuchs,G1009,g1009
soep-is,soep-is-2012-aufwuchs,G1010,g1010
soep-is,soep-is-2012-aufwuchs,G1011,g1011
soep-is,soep-is-2012-aufwuchs,G1012,g1012
soep-is,soep-is-2012-aufwuchs,G1013,g1013
soep-is,soep-is-2012-aufwuchs,G1014,g1014
soep-is,soep-is-2012-aufwuchs,G1015,g1015
soep-is,soep-is-2012-aufwuchs,G1016,g1016
soep-is,soep-is-2012-aufwuchs,G1017,g1017
soep-is,soep-is-2012-aufwuchs,G1018,g1018
soep-is,soep-is-2012-aufwuchs,G1019,g1019
soep-is,soep-is-2012-aufwuchs,G1020,g1020
soep-is,soep-is-2012-aufwuchs,G1021,g1021
soep-is,soep-is-2012-aufwuchs,G1022,g1022
soep-is,soep-is-2012-aufwuchs,G1023,g1023
soep-is,soep-is-2012-aufwuchs,G1024,g1024
soep-is,soep-is-2012-aufwuchs,G1025,g1025
soep-is,soep-is-2012-aufwuchs,G1026,g1026
soep-is,soep-is-2012-aufwuchs,G1027,g1027
soep-is,soep-is-2012-aufwuchs,G1028,g1028
soep-is,soep-is-2012-aufwuchs,G1029,g1029
soep-is,soep-is-2012-aufwuchs,G1030,g1030
soep-is,soep-is-2012-aufwuchs,G1031,g1031
soep-is,soep-is-2012-aufwuchs,G1032,g1032
soep-is,soep-is-2012-aufwuchs,G2001,g2001
soep-is,soep-is-2012-aufwuchs,G2002,g2002
soep-is,soep-is-2012-aufwuchs,G2003,g2003
soep-is,soep-is-2012-aufwuchs,G2004,g2004
soep-is,soep-is-2012-aufwuchs,G2005,g2005
soep-is,soep-is-2012-aufwuchs,G2006,g2006
soep-is,soep-is-2012-aufwuchs,G2007,g2007
soep-is,soep-is-2012-aufwuchs,G2008,g2008
soep-is,soep-is-2012-aufwuchs,G2009,g2009
soep-is,soep-is-2012-aufwuchs,G2010,g2010
soep-is,soep-is-2012-aufwuchs,G2011,g2011
soep-is,soep-is-2012-aufwuchs,G2012,g2012
soep-is,soep-is-2012-aufwuchs,G2013,g2013
soep-is,soep-is-2012-aufwuchs,G2014,g2014
soep-is,soep-is-2012-aufwuchs,G2015,g2015
soep-is,soep-is-2012-aufwuchs,G2016,g2016
soep-is,soep-is-2012-aufwuchs,G2017,g2017
soep-is,soep-is-2012-aufwuchs,G2018,g2018
soep-is,soep-is-2012-aufwuchs,NACH_ADAPT,nach_adapt
soep-is,soep-is-2012-aufwuchs,Vorfin1,vorfin1
soep-is,soep-is-2012-aufwuchs,FinB1c,finb1c_1
soep-is,soep-is-2012-aufwuchs,FinB1c,finb1c_2
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a1
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a2
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a3
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a4
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a5
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a6
soep-is,soep-is-2012-aufwuchs,FinABC3a,finspalt_a7
soep-is,soep-is-2012-aufwuchs,FinABC3b,finabc3b_1
soep-is,soep-is-2012-aufwuchs,FinABC3b,finabc3b_2
soep-is,soep-is-2012-aufwuchs,FinABC4a,finabc4a
soep-is,soep-is-2012-aufwuchs,FinABC4b,finabc4b_1
soep-is,soep-is-2012-aufwuchs,FinABC4b,finabc4b_2
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b1
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b2
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b3
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b4
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b5
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b6
soep-is,soep-is-2012-aufwuchs,FinABC5b,finspalt_b7
soep-is,soep-is-2012-aufwuchs,FinABC5c,finabc5c
soep-is,soep-is-2012-aufwuchs,FinABC6,finabc6
soep-is,soep-is-2012-aufwuchs,EB_FINANZ1,ebfinanz_1
soep-is,soep-is-2012-aufwuchs,EB_FINANZ1,ebfinanz_1
soep-is,soep-is-2012-aufwuchs,EB_FINANZ1,ebfinanz_2
soep-is,soep-is-2012-aufwuchs,EB_FINANZ1,ebfinanz_2xxx
soep-is,soep-is-2012-aufwuchs,Q116,hkind
soep-is,soep-is-2012-aufwuchs,Q117A,hknam
soep-is,soep-is-2012-aufwuchs,Q117A,hkgeb
soep-is,soep-is-2012-aufwuchs,Q117A,hksex
soep-is,soep-is-2012-aufwuchs,Q117A,hkindb
soep-is,soep-is-2012-aufwuchs,Q117B,hkmo
soep-is,soep-is-2012-aufwuchs,Q118,pbet
soep-is,soep-is-2012-aufwuchs,Q119,awoch
soep-is,soep-is-2012-aufwuchs,Q120A,agro
soep-is,soep-is-2012-aufwuchs,Q120B,akop
soep-is,soep-is-2012-aufwuchs,Q120C,agew
soep-is,soep-is-2012-aufwuchs,Q121,aunt
soep-is,soep-is-2012-aufwuchs,Q121,auntno
soep-is,soep-is-2012-aufwuchs,Q122,astor
soep-is,soep-is-2012-aufwuchs,Q123,astor1
soep-is,soep-is-2012-aufwuchs,Q123,astor2
soep-is,soep-is-2012-aufwuchs,Q123,astor3
soep-is,soep-is-2012-aufwuchs,Q123,astor4
soep-is,soep-is-2012-aufwuchs,Q123,astor5
soep-is,soep-is-2012-aufwuchs,Q123,astor6
soep-is,soep-is-2012-aufwuchs,Q123,astor7
soep-is,soep-is-2012-aufwuchs,Q123,astor8
soep-is,soep-is-2012-aufwuchs,Q123,astor9
soep-is,soep-is-2012-aufwuchs,Q123,astor10
soep-is,soep-is-2012-aufwuchs,Q123,astorka
soep-is,soep-is-2012-aufwuchs,Q124,aein1
soep-is,soep-is-2012-aufwuchs,Q125,aein1s
soep-is,soep-is-2012-aufwuchs,Q126,abet5
soep-is,soep-is-2012-aufwuchs,Q126,abet3
soep-is,soep-is-2012-aufwuchs,Q126,abet1
soep-is,soep-is-2012-aufwuchs,Q126,abet2
soep-is,soep-is-2012-aufwuchs,Q126,abet4
soep-is,soep-is-2012-aufwuchs,Q126,abetka
soep-is,soep-is-2012-aufwuchs,Q127,bein1
soep-is,soep-is-2012-aufwuchs,Q128,bein1s
soep-is,soep-is-2012-aufwuchs,Q129,bbet x
soep-is,soep-is-2012-aufwuchs,Q129,bbet5
soep-is,soep-is-2012-aufwuchs,Q129,bbet3
soep-is,soep-is-2012-aufwuchs,Q129,bbet1
soep-is,soep-is-2012-aufwuchs,Q129,bbet2
soep-is,soep-is-2012-aufwuchs,Q129,bbet4
soep-is,soep-is-2012-aufwuchs,Q129,bbetka
soep-is,soep-is-2012-aufwuchs,Q131,bgew
soep-is,soep-is-2012-aufwuchs,Q131B,bgro
soep-is,soep-is-2012-aufwuchs,Q132,bstor
soep-is,soep-is-2012-aufwuchs,Q133,bstor01
soep-is,soep-is-2012-aufwuchs,Q133,bstor02
soep-is,soep-is-2012-aufwuchs,Q133,bstor03
soep-is,soep-is-2012-aufwuchs,Q133,bstor04
soep-is,soep-is-2012-aufwuchs,Q133,bstor05
soep-is,soep-is-2012-aufwuchs,Q133,bstor06
soep-is,soep-is-2012-aufwuchs,Q133,bstor07
soep-is,soep-is-2012-aufwuchs,Q133,bstor08
soep-is,soep-is-2012-aufwuchs,Q133,bstor09
soep-is,soep-is-2012-aufwuchs,Q133,bstor10
soep-is,soep-is-2012-aufwuchs,Q133,bstor11
soep-is,soep-is-2012-aufwuchs,Q133,bstor12
soep-is,soep-is-2012-aufwuchs,Q133,bstor13
soep-is,soep-is-2012-aufwuchs,Q133,bstor14
soep-is,soep-is-2012-aufwuchs,Q133,bstorka
soep-is,soep-is-2012-aufwuchs,Q134,bvergl
soep-is,soep-is-2012-aufwuchs,Q134,bvergl1
soep-is,soep-is-2012-aufwuchs,Q134,bvergl2
soep-is,soep-is-2012-aufwuchs,Q134,bvergl3
soep-is,soep-is-2012-aufwuchs,Q134,bvergl4
soep-is,soep-is-2012-aufwuchs,Q135,cein4
soep-is,soep-is-2012-aufwuchs,Q135,cein3
soep-is,soep-is-2012-aufwuchs,Q136,cein9
soep-is,soep-is-2012-aufwuchs,Q137,cein1
soep-is,soep-is-2012-aufwuchs,Q137b,cein1s
soep-is,soep-is-2012-aufwuchs,Q138,cbet x
soep-is,soep-is-2012-aufwuchs,Q138,cbet5
soep-is,soep-is-2012-aufwuchs,Q138,cbet3
soep-is,soep-is-2012-aufwuchs,Q138,cbet1
soep-is,soep-is-2012-aufwuchs,Q138,cbet2
soep-is,soep-is-2012-aufwuchs,Q138,cbet4
soep-is,soep-is-2012-aufwuchs,Q138,cbetka
soep-is,soep-is-2012-aufwuchs,Q140,cgew
soep-is,soep-is-2012-aufwuchs,Q140B,cgro
soep-is,soep-is-2012-aufwuchs,Q141,cstor
soep-is,soep-is-2012-aufwuchs,Q142,cstor x
soep-is,soep-is-2012-aufwuchs,Q142,cstor1
soep-is,soep-is-2012-aufwuchs,Q142,cstor2
soep-is,soep-is-2012-aufwuchs,Q142,cstor3
soep-is,soep-is-2012-aufwuchs,Q142,cstor4
soep-is,soep-is-2012-aufwuchs,Q142,cstor5
soep-is,soep-is-2012-aufwuchs,Q142,cstor6
soep-is,soep-is-2012-aufwuchs,Q142,cstor7
soep-is,soep-is-2012-aufwuchs,Q142,cstor9
soep-is,soep-is-2012-aufwuchs,Q142,cstorka
soep-is,soep-is-2012-aufwuchs,Q142,cstor8
soep-is,soep-is-2012-aufwuchs,Q143,cverg x
soep-is,soep-is-2012-aufwuchs,Q143,cverg01
soep-is,soep-is-2012-aufwuchs,Q143,cverg02
soep-is,soep-is-2012-aufwuchs,Q143,cverg03
soep-is,soep-is-2012-aufwuchs,Q143,cverg04
soep-is,soep-is-2012-aufwuchs,Q143,cverg05
soep-is,soep-is-2012-aufwuchs,Q143,cverg06
soep-is,soep-is-2012-aufwuchs,Q143,cverg07
soep-is,soep-is-2012-aufwuchs,Q143,cverg08
soep-is,soep-is-2012-aufwuchs,Q143,cverg09
soep-is,soep-is-2012-aufwuchs,Q143,cverg10
soep-is,soep-is-2012-aufwuchs,Q102,lkind
soep-is,soep-is-2012-aufwuchs,Q102,lkno
soep-is,soep-is-2012-aufwuchs,Q104Info,l38
soep-is,soep-is-2012-aufwuchs,Q105.1,lknam
soep-is,soep-is-2012-aufwuchs,Q105.2,lksex
soep-is,soep-is-2012-aufwuchs,Q105.3,lkgeb
soep-is,soep-is-2012-aufwuchs,Q105.3,lkmo
soep-is,soep-is-2012-aufwuchs,Q108,lkwo
soep-is,soep-is-2012-aufwuchs,VorQ191,mem01
soep-is,soep-is-2012-aufwuchs,Q191,mem02
soep-is,soep-is-2012-aufwuchs,Q202,mem03
soep-is,soep-is-2012-aufwuchs,Q192.1,mem04
soep-is,soep-is-2012-aufwuchs,Q193.1,mem05
soep-is,soep-is-2012-aufwuchs,Q194.1,mem06
soep-is,soep-is-2012-aufwuchs,Q203,mem07
soep-is,soep-is-2012-aufwuchs,Q200a,mem08
soep-is,soep-is-2012-aufwuchs,Q200a,mem0801
soep-is,soep-is-2012-aufwuchs,Q200a,mem0802
soep-is,soep-is-2012-aufwuchs,Q200a,mem0803
soep-is,soep-is-2012-aufwuchs,Q200a,mem0804
soep-is,soep-is-2012-aufwuchs,Q200a,mem0805
soep-is,soep-is-2012-aufwuchs,Q200a,mem0806
soep-is,soep-is-2012-aufwuchs,Q200a,mem0807
soep-is,soep-is-2012-aufwuchs,Q200a,mem0808
soep-is,soep-is-2012-aufwuchs,Q200a,mem0809
soep-is,soep-is-2012-aufwuchs,Q200a,mem0810
soep-is,soep-is-2012-aufwuchs,Q200a,mem0811
soep-is,soep-is-2012-aufwuchs,Q200a,mem0812
soep-is,soep-is-2012-aufwuchs,Q200a,mem0813
soep-is,soep-is-2012-aufwuchs,Q200a,mem08ka
soep-is,soep-is-2012-aufwuchs,Q200b,mem08a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0801a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0802a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0803a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0804a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0805a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0806a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0807a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0808a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0809a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0810a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0811a
soep-is,soep-is-2012-aufwuchs,Q200b,mem0812a
soep-is,soep-is-2012-aufwuchs,Q200b,mem08kaa
soep-is,soep-is-2012-aufwuchs,Q199,mem09
soep-is,soep-is-2012-aufwuchs,Q199,mem0901
soep-is,soep-is-2012-aufwuchs,Q199,mem0902
soep-is,soep-is-2012-aufwuchs,Q199,mem0903
soep-is,soep-is-2012-aufwuchs,Q199,mem0904
soep-is,soep-is-2012-aufwuchs,Q199,mem0905
soep-is,soep-is-2012-aufwuchs,Q199,mem0906
soep-is,soep-is-2012-aufwuchs,Q199,mem0907
soep-is,soep-is-2012-aufwuchs,Q199,mem0908
soep-is,soep-is-2012-aufwuchs,Q199,mem0909
soep-is,soep-is-2012-aufwuchs,Q199,mem0910
soep-is,soep-is-2012-aufwuchs,Q199,mem0911
soep-is,soep-is-2012-aufwuchs,Q199,mem0912
soep-is,soep-is-2012-aufwuchs,Q199,mem0913
soep-is,soep-is-2012-aufwuchs,Q199,mem0914
soep-is,soep-is-2012-aufwuchs,Q199,mem0915
soep-is,soep-is-2012-aufwuchs,Q199,mem0916
soep-is,soep-is-2012-aufwuchs,Q199,mem0917
soep-is,soep-is-2012-aufwuchs,Q199,mem0918
soep-is,soep-is-2012-aufwuchs,Q199,mem0919
soep-is,soep-is-2012-aufwuchs,Q199,mem09ka
soep-is,soep-is-2012-aufwuchs,Q200,mem09a
soep-is,soep-is-2012-aufwuchs,Q200,mem0901a
soep-is,soep-is-2012-aufwuchs,Q200,mem0902a
soep-is,soep-is-2012-aufwuchs,Q200,mem0903a
soep-is,soep-is-2012-aufwuchs,Q200,mem0904a
soep-is,soep-is-2012-aufwuchs,Q200,mem0905a
soep-is,soep-is-2012-aufwuchs,Q200,mem0906a
soep-is,soep-is-2012-aufwuchs,Q200,mem0907a
soep-is,soep-is-2012-aufwuchs,Q200,mem0908a
soep-is,soep-is-2012-aufwuchs,Q200,mem0909a
soep-is,soep-is-2012-aufwuchs,Q200,mem0910a
soep-is,soep-is-2012-aufwuchs,Q200,mem0911a
soep-is,soep-is-2012-aufwuchs,Q200,mem0912a
soep-is,soep-is-2012-aufwuchs,Q200,mem0913a
soep-is,soep-is-2012-aufwuchs,Q200,mem0914a
soep-is,soep-is-2012-aufwuchs,Q200,mem0915a
soep-is,soep-is-2012-aufwuchs,Q200,mem0916a
soep-is,soep-is-2012-aufwuchs,Q200,mem0917a
soep-is,soep-is-2012-aufwuchs,Q200,mem0918a
soep-is,soep-is-2012-aufwuchs,Q200,mem09kaa
soep-is,soep-is-2012-aufwuchs,Q195,mem10
soep-is,soep-is-2012-aufwuchs,Q196,mem11
soep-is,soep-is-2012-aufwuchs,Q194a,mem12
soep-is,soep-is-2012-aufwuchs,Q204,mem13
soep-is,soep-is-2012-aufwuchs,Q146,pek01
soep-is,soep-is-2012-aufwuchs,Q146,pek02
